id_do_caso,continente,educacao_do_empregado,tem_experiencia_de_trabalho,requer_treinamento_de_trabalho,num_de_empregados,ano_de_estabelecimento,regiao_de_emprego,salario_prevalecente,unidade_de_salario,posicao_em_tempo_integral,status_do_caso
EZYV11650,América do Norte,Mestrado,S,N,3916,2003,Oeste,31484.12,Ano,S,Aprovado
EZYV11610,Ásia,Ensino Superior,S,N,9268,2003,Oeste,31416.69,Ano,S,Negado
EZYV21940,Ásia,Ensino Superior,N,N,2696,2007,Sul,65906.82,Ano,S,Aprovado
EZYV3276,Ásia,Ensino Superior,N,N,3124,1981,Sul,104481.04,Ano,S,Negado
EZYV3189,América do Norte,Ensino Superior,S,N,4465,2007,Nordeste,59940.9,Ano,S,Aprovado
EZYV14334,Ásia,Mestrado,S,N,2169,2006,Sul,82194.5,Ano,S,Aprovado
EZYV11993,Ásia,Mestrado,S,N,1299,2013,Oeste,32213.12,Ano,S,Aprovado
EZYV12588,Europa,Mestrado,S,N,135173,2007,Sul,53987.48,Ano,S,Aprovado
EZYV7967,Europa,Doutorado,N,N,4857,1885,Oeste,28543.32,Ano,S,Aprovado
EZYV9118,Ásia,Ensino Superior,S,N,453,1947,Oeste,90124.25,Ano,S,Aprovado
EZYV25118,Ásia,Ensino Superior,S,N,1659,1994,Meio-Oeste,46061.29,Ano,S,Aprovado
EZYV11311,Ásia,Ensino Superior,N,S,179,2010,Sul,85510.91,Ano,S,Aprovado
EZYV24560,Ásia,Ensino Superior,N,N,2921,2005,Oeste,88176.62,Ano,N,Negado
EZYV9709,Europa,Ensino Superior,S,N,1665,1862,Meio-Oeste,69822.5,Ano,S,Negado
EZYV24713,Ásia,Mestrado,S,N,850,2001,Sul,109.97,Hora,S,Aprovado
EZYV21693,Ásia,Ensino Médio,N,S,3236,1863,Oeste,96504.46,Ano,S,Aprovado
EZYV16979,Ásia,Ensino Médio,S,N,606,1993,Oeste,51381.2,Ano,S,Negado
EZYV22953,Ásia,Ensino Superior,N,N,7640,1986,Sul,137742.05,Ano,S,Negado
EZYV4743,Europa,Ensino Superior,S,N,671,1998,Meio-Oeste,19167.17,Ano,S,Aprovado
EZYV17991,Ásia,Ensino Superior,S,N,525,1999,Meio-Oeste,115219.03,Ano,S,Negado
EZYV14923,América do Norte,Ensino Superior,N,N,64,2005,Nordeste,90650.03,Ano,N,Negado
EZYV22732,América do Norte,Ensino Médio,N,S,3931,1994,Nordeste,77351.54,Ano,S,Negado
EZYV6769,Ásia,Ensino Médio,N,N,2131,2013,Meio-Oeste,147.32,Hora,S,Negado
EZYV21109,Ásia,Mestrado,N,N,1843,1985,Meio-Oeste,117377.07,Ano,N,Negado
EZYV24154,Ásia,Ensino Superior,S,N,1470,1946,Nordeste,54161.55,Semana,S,Negado
EZYV21632,Ásia,Ensino Superior,N,S,37175,2013,Oeste,84087.66,Ano,S,Aprovado
EZYV16202,Ásia,Ensino Superior,N,N,235,2014,Nordeste,130562.97,Ano,S,Negado
EZYV19150,Ásia,Ensino Médio,N,N,105,2000,Nordeste,22330.28,Ano,S,Aprovado
EZYV19165,Ásia,Ensino Superior,S,N,845,2004,Nordeste,103554.93,Ano,S,Aprovado
EZYV10988,América do Norte,Ensino Superior,S,N,5292,2003,Oeste,95254.97,Ano,S,Negado
EZYV14230,América do Norte,Ensino Superior,S,N,28963,2013,Meio-Oeste,132056.37,Ano,S,Aprovado
EZYV2064,África,Mestrado,S,N,2269,1994,Nordeste,97039.78,Ano,S,Aprovado
EZYV21873,Ásia,Mestrado,S,N,96042,1839,Nordeste,22806.11,Ano,S,Aprovado
EZYV17099,América do Norte,Ensino Superior,S,N,3239,2011,Sul,449.2679,Hora,S,Negado
EZYV12810,Europa,Ensino Superior,S,S,2209,1965,Sul,73006.58,Ano,S,Negado
EZYV23240,Ásia,Mestrado,N,N,770,2001,Nordeste,127763.96,Ano,S,Aprovado
EZYV13979,Ásia,Mestrado,S,N,2420,2006,Sul,78152.64,Ano,S,Aprovado
EZYV24795,Ásia,Ensino Superior,N,S,38,1996,Nordeste,130936.52,Ano,S,Negado
EZYV21839,África,Ensino Médio,S,N,902,2005,Nordeste,68955.42,Ano,S,Aprovado
EZYV1627,África,Ensino Superior,S,S,60548,2007,Sul,131928.61,Ano,S,Aprovado
EZYV24111,Europa,Ensino Médio,S,N,4768,1951,Nordeste,111092.46,Ano,N,Aprovado
EZYV24370,Ásia,Ensino Superior,N,N,5480,1991,Oeste,871.6897,Hora,S,Negado
EZYV16742,Europa,Ensino Superior,N,N,1650,2010,Meio-Oeste,79685.21,Ano,S,Aprovado
EZYV21742,Ásia,Mestrado,S,N,1452,2009,Sul,114300.23,Ano,N,Negado
EZYV4267,América do Norte,Ensino Médio,S,S,2882,1979,Oeste,3867.25,Ano,S,Aprovado
EZYV13660,Ásia,Ensino Superior,S,N,4951,1999,Sul,38046.17,Ano,S,Aprovado
EZYV24828,Ásia,Ensino Superior,S,N,4810,2008,Nordeste,12225.72,Ano,S,Aprovado
EZYV18777,Europa,Ensino Superior,S,S,325,2011,Oeste,68399.86,Ano,S,Aprovado
EZYV21001,Ásia,Mestrado,S,N,1611,1906,Nordeste,120428.72,Ano,S,Aprovado
EZYV24632,Ásia,Mestrado,S,N,34907,2012,Meio-Oeste,75216.48,Ano,S,Aprovado
EZYV18837,Ásia,Ensino Superior,N,N,2158,2008,Sul,930.6453,Hora,S,Negado
EZYV7204,Ásia,Ensino Superior,S,N,2226,1995,Oeste,74848.02,Semana,S,Negado
EZYV881,Ásia,Ensino Médio,N,N,74,2001,Nordeste,206997.93,Ano,S,Negado
EZYV21594,Ásia,Ensino Superior,S,N,2593,1994,Oeste,126892.33,Ano,S,Aprovado
EZYV11578,Ásia,Ensino Superior,N,N,359,2003,Nordeste,54189.62,Ano,S,Aprovado
EZYV22387,Ásia,Mestrado,N,S,2066,1843,Sul,169536.05,Ano,S,Negado
EZYV4274,Ásia,Mestrado,S,N,102,2011,Sul,87297.35,Ano,S,Aprovado
EZYV22358,Ásia,Ensino Superior,S,N,2555,2008,Sul,225057.61,Ano,S,Aprovado
EZYV24311,Europa,Ensino Superior,S,S,1096,1855,Oeste,30631.68,Ano,S,Aprovado
EZYV24119,América do Sul,Mestrado,S,N,3001,2001,Nordeste,73751.23,Ano,S,Aprovado
EZYV1034,Ásia,Mestrado,S,N,2340,1981,Nordeste,63278.75,Ano,S,Aprovado
EZYV23639,Europa,Doutorado,S,N,1067,1973,Sul,28299.61,Ano,S,Aprovado
EZYV5963,Ásia,Mestrado,N,N,1595,1961,Meio-Oeste,101905.74,Ano,S,Aprovado
EZYV9009,Ásia,Ensino Superior,S,N,1467,1956,Oeste,228937.44,Ano,S,Aprovado
EZYV8139,Ásia,Ensino Superior,N,N,823,1982,Sul,1369.14,Ano,S,Negado
EZYV23355,Europa,Ensino Médio,S,N,795,1998,Oeste,85312.44,Ano,S,Aprovado
EZYV18198,Ásia,Mestrado,S,N,1765,1966,Ilha,90315.05,Ano,N,Aprovado
EZYV15753,América do Sul,Ensino Médio,S,N,2516,1995,Oeste,34293.61,Ano,S,Negado
EZYV8052,Ásia,Ensino Superior,S,N,1139,1999,Meio-Oeste,145231.29,Ano,S,Aprovado
EZYV16996,Ásia,Ensino Superior,S,N,4202,1999,Sul,112151.1,Ano,S,Aprovado
EZYV10911,Ásia,Ensino Médio,S,N,3412,1977,Nordeste,14537.3,Ano,S,Negado
EZYV23652,Ásia,Ensino Superior,S,N,1767,2013,Sul,137067.88,Ano,S,Aprovado
EZYV21128,Ásia,Ensino Médio,N,N,671,1998,Nordeste,27294.38,Ano,S,Negado
EZYV23905,Ásia,Mestrado,S,N,11340,2004,Meio-Oeste,129166.04,Ano,S,Aprovado
EZYV22686,América do Norte,Ensino Superior,N,N,506,1978,Oeste,70796.62,Ano,S,Aprovado
EZYV18617,Ásia,Mestrado,N,N,4272,1983,Nordeste,31052.05,Ano,N,Aprovado
EZYV7793,Ásia,Mestrado,S,N,435,1981,Nordeste,247935.5,Ano,N,Aprovado
EZYV23465,Ásia,Mestrado,N,N,350,1928,Meio-Oeste,116829.69,Ano,S,Aprovado
EZYV20550,Ásia,Mestrado,S,N,1908,2000,Oeste,31726.51,Ano,S,Negado
EZYV9867,Ásia,Ensino Superior,S,N,1738,2005,Meio-Oeste,54687.3,Ano,S,Aprovado
EZYV24090,Ásia,Ensino Superior,N,N,1459,2001,Sul,87316.01,Ano,N,Aprovado
EZYV14497,Ásia,Ensino Superior,N,N,1621,2010,Sul,85271.22,Ano,S,Aprovado
EZYV5416,Ásia,Mestrado,S,N,2704,2014,Ilha,123423.01,Ano,S,Aprovado
EZYV15840,África,Mestrado,S,N,725,1995,Nordeste,75126.31,Ano,S,Aprovado
EZYV7456,Europa,Ensino Superior,S,N,4618,1991,Oeste,54095.28,Ano,S,Aprovado
EZYV3666,Ásia,Ensino Médio,S,S,1276,1831,Sul,62.9598,Hora,S,Negado
EZYV10785,Europa,Ensino Superior,S,N,5208,2011,Sul,6148.67,Ano,S,Aprovado
EZYV11082,Ásia,Ensino Médio,S,N,1156,2004,Nordeste,483.0851,Hora,S,Negado
EZYV9422,Europa,Ensino Médio,S,N,2511,2007,Sul,6474.84,Ano,S,Negado
EZYV9156,Ásia,Ensino Médio,S,N,11979,2016,Sul,45139.91,Ano,S,Negado
EZYV18318,Ásia,Mestrado,N,N,795,1979,Oeste,64105.97,Ano,N,Aprovado
EZYV2386,Ásia,Ensino Superior,S,N,1614,2000,Sul,106312.69,Ano,S,Aprovado
EZYV1228,América do Norte,Mestrado,S,N,610,2013,Nordeste,74343.7,Ano,S,Aprovado
EZYV2296,Ásia,Mestrado,S,N,1278,2008,Oeste,101011.92,Semana,S,Aprovado
EZYV18437,Ásia,Ensino Superior,S,N,126587,1998,Sul,105192.02,Ano,S,Aprovado
EZYV16323,Ásia,Ensino Superior,N,N,2769,2006,Sul,167303.91,Ano,S,Negado
EZYV11532,Ásia,Mestrado,N,S,3376,2007,Meio-Oeste,78957.0,Ano,S,Negado
EZYV10849,Ásia,Ensino Superior,N,N,5210,1966,Oeste,73056.2,Ano,S,Aprovado
EZYV68,Europa,Doutorado,S,N,2070,1847,Oeste,5319.49,Ano,S,Aprovado
EZYV14364,Ásia,Mestrado,N,N,2760,1984,Sul,84216.28,Ano,S,Negado
EZYV24094,Ásia,Mestrado,N,N,2208,2004,Nordeste,62587.59,Ano,S,Aprovado
EZYV13223,Ásia,Mestrado,N,N,4656,1997,Sul,111600.89,Ano,N,Aprovado
EZYV22219,Europa,Mestrado,S,N,2891,1989,Nordeste,130631.87,Ano,S,Aprovado
EZYV25247,Ásia,Ensino Superior,S,N,2604,1986,Nordeste,3020.68,Ano,S,Aprovado
EZYV21032,Ásia,Ensino Superior,N,N,238,2005,Meio-Oeste,79623.51,Ano,S,Aprovado
EZYV19630,Ásia,Mestrado,N,N,17578,2009,Meio-Oeste,100002.8,Ano,S,Aprovado
EZYV24803,Europa,Ensino Superior,S,N,388,2001,Oeste,93291.21,Ano,S,Aprovado
EZYV12632,Ásia,Ensino Superior,S,N,758,2000,Sul,153517.8,Ano,N,Aprovado
EZYV8257,América do Norte,Ensino Superior,S,N,625,2006,Oeste,88504.16,Ano,S,Aprovado
EZYV1312,Ásia,Mestrado,N,N,21299,2006,Oeste,34696.51,Ano,S,Negado
EZYV11254,Ásia,Mestrado,N,N,725,2005,Sul,22518.04,Ano,S,Aprovado
EZYV10537,África,Ensino Superior,N,N,1551,2009,Nordeste,75585.88,Ano,S,Aprovado
EZYV4756,Ásia,Ensino Superior,S,N,899,1954,Sul,106865.63,Ano,S,Negado
EZYV15169,América do Norte,Ensino Médio,N,N,81357,2009,Sul,556.5592,Hora,S,Negado
EZYV22706,Europa,Mestrado,S,N,3392,2000,Oeste,23279.37,Ano,S,Aprovado
EZYV19998,América do Norte,Mestrado,N,N,1603,1925,Nordeste,61849.49,Ano,N,Negado
EZYV23123,América do Sul,Ensino Superior,S,N,3699,2013,Meio-Oeste,74323.97,Ano,S,Negado
EZYV16993,Ásia,Mestrado,S,N,2151,1996,Meio-Oeste,273025.14,Ano,S,Aprovado
EZYV23616,Ásia,Doutorado,S,N,3848,1984,Nordeste,38718.79,Ano,S,Aprovado
EZYV11938,Ásia,Ensino Superior,N,S,131738,1965,Sul,122062.41,Ano,S,Aprovado
EZYV6932,Europa,Mestrado,N,N,2631,2006,Nordeste,88684.87,Ano,S,Aprovado
EZYV13982,América do Norte,Ensino Superior,S,N,235,1993,Nordeste,31175.4,Ano,S,Aprovado
EZYV11742,Oceania,Doutorado,S,N,3824,1977,Oeste,10065.0,Ano,S,Aprovado
EZYV24259,Ásia,Ensino Superior,S,N,4497,1863,Nordeste,80363.4,Ano,S,Negado
EZYV1812,Europa,Doutorado,N,N,108200,1994,Sul,1469.21,Ano,S,Aprovado
EZYV25090,Ásia,Ensino Superior,N,N,2280,1990,Meio-Oeste,135653.49,Ano,S,Aprovado
EZYV4440,Ásia,Ensino Superior,S,N,488,2000,Nordeste,33801.96,Ano,S,Aprovado
EZYV16788,América do Norte,Mestrado,N,N,1413,1993,Nordeste,48219.65,Ano,S,Aprovado
EZYV25055,Ásia,Ensino Superior,S,N,3297,1998,Meio-Oeste,144870.37,Ano,N,Negado
EZYV24761,Ásia,Ensino Superior,S,N,3396,1995,Oeste,579.6373,Hora,S,Negado
EZYV4842,Ásia,Mestrado,N,S,1937,2000,Meio-Oeste,36703.75,Ano,S,Aprovado
EZYV12154,Ásia,Mestrado,S,S,1048,2001,Nordeste,73275.41,Ano,S,Aprovado
EZYV21498,América do Norte,Doutorado,N,N,1031,1989,Sul,308.3561,Hora,S,Aprovado
EZYV1096,Ásia,Ensino Superior,N,N,5289,2004,Meio-Oeste,218982.83,Ano,S,Aprovado
EZYV11284,Ásia,Ensino Superior,N,N,1596,2005,Meio-Oeste,119308.95,Ano,S,Aprovado
EZYV24691,Ásia,Mestrado,S,N,1513,1968,Oeste,73839.7,Ano,N,Aprovado
EZYV9472,Ásia,Ensino Superior,S,N,2540,2002,Nordeste,784.9041,Hora,S,Negado
EZYV10507,Europa,Mestrado,N,N,8100,1994,Nordeste,33676.37,Ano,S,Negado
EZYV12103,Ásia,Ensino Médio,N,S,808,1800,Oeste,127303.96,Ano,S,Negado
EZYV825,Europa,Ensino Superior,S,N,5178,2001,Oeste,4371.14,Ano,S,Aprovado
EZYV22839,Ásia,Mestrado,S,N,4287,2005,Oeste,45466.49,Ano,S,Negado
EZYV22657,Europa,Doutorado,S,N,1172,2011,Nordeste,46438.71,Ano,S,Aprovado
EZYV10775,América do Sul,Doutorado,N,N,885,1979,Oeste,42035.83,Ano,S,Aprovado
EZYV24832,América do Norte,Ensino Médio,N,N,607,2011,Meio-Oeste,574.5495,Hora,S,Negado
EZYV12808,Ásia,Ensino Superior,S,N,22,2001,Meio-Oeste,110406.5,Ano,S,Negado
EZYV9114,Europa,Ensino Médio,S,N,76,1985,Sul,165969.42,Ano,S,Negado
EZYV9454,Oceania,Mestrado,S,S,1680,1994,Nordeste,252003.71,Ano,S,Negado
EZYV23841,Ásia,Ensino Superior,N,N,7462,1838,Nordeste,133953.16,Ano,S,Negado
EZYV22588,Ásia,Ensino Médio,S,N,2438,2002,Sul,71908.41,Ano,S,Negado
EZYV1007,América do Sul,Ensino Médio,N,N,518,2001,Meio-Oeste,98771.74,Ano,S,Aprovado
EZYV21104,Ásia,Ensino Superior,S,N,2112,2009,Sul,1637.26,Ano,S,Aprovado
EZYV16859,África,Mestrado,S,N,895,1953,Meio-Oeste,80909.11,Ano,S,Aprovado
EZYV256,Europa,Ensino Médio,N,N,1243,1998,Oeste,65458.88,Ano,S,Negado
EZYV12169,América do Norte,Mestrado,S,N,2233,1914,Oeste,136057.83,Ano,S,Aprovado
EZYV6887,Ásia,Mestrado,N,N,2614,2006,Nordeste,135200.02,Semana,S,Aprovado
EZYV8870,América do Norte,Ensino Superior,S,N,4659,2008,Meio-Oeste,126721.77,Ano,N,Aprovado
EZYV19509,Ásia,Ensino Superior,S,N,5644,1903,Sul,34365.45,Ano,S,Aprovado
EZYV25390,Ásia,Ensino Superior,S,N,26031,2009,Oeste,25357.4,Ano,S,Aprovado
EZYV20552,Ásia,Ensino Superior,N,N,519,1984,Sul,76315.66,Ano,S,Negado
EZYV9257,Europa,Mestrado,N,N,1913,1920,Nordeste,132293.16,Ano,N,Aprovado
EZYV11781,Ásia,Ensino Superior,S,N,2302,2006,Sul,76852.99,Ano,S,Negado
EZYV12219,Ásia,Ensino Médio,N,N,2673,1960,Nordeste,109.06,Hora,S,Negado
EZYV25250,Europa,Ensino Médio,S,N,3169,1948,Oeste,216949.21,Ano,S,Negado
EZYV14311,Ásia,Ensino Médio,S,N,4640,1998,Meio-Oeste,199062.52,Ano,S,Negado
EZYV17952,Ásia,Mestrado,N,N,47001,2012,Meio-Oeste,32825.07,Ano,S,Aprovado
EZYV2485,Ásia,Ensino Superior,S,N,3518,2002,Oeste,42739.8,Ano,S,Aprovado
EZYV21317,Europa,Ensino Superior,S,N,707,1945,Nordeste,127437.06,Ano,S,Aprovado
EZYV6558,Ásia,Ensino Superior,N,N,925,2013,Sul,295.2023,Hora,S,Negado
EZYV21446,Ásia,Ensino Médio,S,N,4858,1894,Oeste,59550.24,Ano,S,Aprovado
EZYV15292,Europa,Doutorado,S,S,1976,1853,Oeste,80995.69,Ano,S,Aprovado
EZYV14853,Europa,Mestrado,N,N,3534,2005,Nordeste,46710.15,Ano,S,Aprovado
EZYV8266,Ásia,Mestrado,N,N,4459,1989,Sul,280.4605,Hora,S,Aprovado
EZYV6011,Europa,Mestrado,N,S,3160,2005,Oeste,22392.51,Ano,S,Aprovado
EZYV4556,América do Sul,Ensino Superior,N,N,3285,1997,Oeste,2530.09,Ano,S,Negado
EZYV2244,Ásia,Mestrado,N,N,5578,2003,Nordeste,37125.6,Ano,S,Negado
EZYV11077,Ásia,Ensino Médio,S,N,826,2005,Nordeste,976.3034,Hora,S,Negado
EZYV5340,Ásia,Ensino Superior,S,N,3116,1987,Oeste,56972.12,Ano,S,Aprovado
EZYV22529,Ásia,Ensino Superior,N,N,702,2010,Oeste,137857.43,Ano,S,Aprovado
EZYV18219,Ásia,Ensino Médio,N,N,3493,1971,Meio-Oeste,197598.54,Ano,S,Aprovado
EZYV8512,Ásia,Ensino Superior,S,N,3655,2007,Nordeste,64910.14,Ano,S,Aprovado
EZYV7140,América do Norte,Mestrado,N,N,299,2015,Oeste,118999.78,Ano,S,Negado
EZYV10384,América do Norte,Doutorado,S,N,4894,1968,Nordeste,60934.98,Ano,S,Aprovado
EZYV21036,Ásia,Ensino Superior,N,S,500,1901,Oeste,84460.97,Ano,S,Negado
EZYV5936,Ásia,Ensino Superior,S,N,1611,2011,Oeste,78375.82,Ano,S,Aprovado
EZYV6609,América do Sul,Ensino Médio,S,N,2265,1998,Oeste,49596.01,Ano,S,Aprovado
EZYV19413,América do Norte,Ensino Superior,S,N,2022,2007,Sul,7298.65,Ano,S,Aprovado
EZYV22743,Europa,Ensino Médio,N,N,50607,2013,Oeste,41091.84,Ano,S,Aprovado
EZYV4302,Europa,Ensino Médio,S,N,3760,2001,Sul,29449.49,Ano,S,Negado
EZYV1974,América do Norte,Mestrado,S,N,3557,1989,Sul,45343.15,Ano,S,Aprovado
EZYV12824,Ásia,Ensino Superior,S,N,2682,2012,Sul,96756.8,Ano,S,Aprovado
EZYV8892,Ásia,Ensino Superior,S,N,1248,2013,Sul,61037.74,Ano,S,Aprovado
EZYV7366,América do Sul,Ensino Superior,S,S,1833,2005,Oeste,110450.47,Ano,S,Negado
EZYV1938,América do Norte,Doutorado,S,N,2650,2002,Nordeste,116816.09,Ano,S,Aprovado
EZYV15129,Ásia,Ensino Superior,N,N,2305,2008,Nordeste,22317.89,Ano,S,Aprovado
EZYV780,Ásia,Mestrado,S,N,1113,1968,Nordeste,46457.53,Ano,S,Aprovado
EZYV15284,Ásia,Ensino Médio,N,N,118,1994,Nordeste,140567.55,Ano,S,Negado
EZYV11926,Europa,Ensino Superior,S,N,2776,2009,Oeste,120000.58,Ano,S,Aprovado
EZYV18717,Europa,Mestrado,S,N,5833,1964,Nordeste,9199.68,Ano,S,Negado
EZYV22550,Ásia,Mestrado,N,N,1557,1997,Meio-Oeste,71980.61,Ano,S,Aprovado
EZYV12996,América do Norte,Doutorado,S,N,1362,2011,Nordeste,47605.26,Ano,S,Aprovado
EZYV7524,Ásia,Ensino Superior,S,N,1373,2013,Sul,63013.28,Ano,S,Negado
EZYV4008,Ásia,Ensino Superior,N,N,453,1890,Nordeste,421.4584,Hora,S,Negado
EZYV5425,África,Ensino Superior,N,N,831,1967,Nordeste,100326.53,Semana,S,Aprovado
EZYV12854,Ásia,Mestrado,N,N,1309,2005,Oeste,144503.5,Ano,N,Aprovado
EZYV20234,Ásia,Mestrado,S,N,1993,1939,Meio-Oeste,219.07,Hora,S,Aprovado
EZYV21314,Ásia,Ensino Superior,N,N,939,1998,Sul,39938.1,Ano,S,Aprovado
EZYV16787,Ásia,Ensino Superior,S,N,994,1988,Ilha,81825.3,Ano,S,Aprovado
EZYV17333,Ásia,Mestrado,S,N,4356,2002,Nordeste,104990.56,Ano,S,Aprovado
EZYV16065,Ásia,Doutorado,S,S,463,1981,Nordeste,135666.51,Ano,S,Aprovado
EZYV6346,Europa,Ensino Superior,S,N,3237,1817,Sul,59869.04,Ano,S,Aprovado
EZYV4078,Ásia,Ensino Médio,N,N,808,1977,Nordeste,32072.67,Ano,S,Negado
EZYV4470,Ásia,Mestrado,S,N,3887,2009,Nordeste,39315.41,Ano,N,Aprovado
EZYV23028,Ásia,Ensino Médio,S,N,1828,1922,Nordeste,152858.34,Ano,N,Negado
EZYV3701,Europa,Doutorado,S,N,3647,1997,Nordeste,86937.71,Ano,S,Aprovado
EZYV4163,Ásia,Ensino Superior,N,S,4874,2003,Nordeste,5736.51,Ano,S,Negado
EZYV7846,Ásia,Mestrado,S,N,6206,2007,Oeste,103316.94,Ano,S,Aprovado
EZYV13213,Ásia,Mestrado,S,N,776,1978,Meio-Oeste,255674.94,Ano,N,Aprovado
EZYV21287,Ásia,Ensino Superior,N,N,1068,2003,Nordeste,92306.77,Ano,N,Negado
EZYV11024,Ásia,Ensino Superior,N,N,1203,2007,Meio-Oeste,115527.9,Ano,S,Aprovado
EZYV4235,Ásia,Ensino Superior,N,N,93,2009,Oeste,38270.49,Ano,S,Negado
EZYV17443,Ásia,Ensino Superior,S,N,2009,2004,Meio-Oeste,23034.58,Ano,S,Aprovado
EZYV6281,América do Norte,Mestrado,S,N,740,1993,Meio-Oeste,14036.3,Ano,S,Aprovado
EZYV2573,Ásia,Mestrado,N,N,2674,1886,Meio-Oeste,17228.34,Ano,S,Aprovado
EZYV20904,África,Mestrado,N,N,1506,1985,Sul,57015.82,Ano,S,Negado
EZYV3661,Ásia,Ensino Superior,N,N,3579,1996,Meio-Oeste,144178.34,Ano,S,Negado
EZYV13424,América do Norte,Doutorado,S,N,26539,1999,Oeste,7693.39,Ano,S,Negado
EZYV23202,Ásia,Ensino Superior,N,N,1728,1999,Nordeste,97629.25,Ano,S,Negado
EZYV25044,Ásia,Mestrado,N,S,1761,1993,Meio-Oeste,72557.8,Ano,S,Aprovado
EZYV20378,Ásia,Doutorado,S,S,1680,2003,Nordeste,71124.82,Ano,S,Aprovado
EZYV19965,Ásia,Ensino Superior,S,N,78,1963,Sul,357.0275,Hora,S,Negado
EZYV13492,Ásia,Ensino Superior,S,N,831,2002,Oeste,44541.32,Ano,S,Negado
EZYV5553,Europa,Mestrado,S,N,901,2007,Nordeste,27836.68,Ano,S,Aprovado
EZYV1114,Ásia,Mestrado,S,N,123,1945,Oeste,115757.29,Ano,N,Aprovado
EZYV21401,Europa,Ensino Superior,N,S,2315,1996,Sul,255033.75,Ano,S,Aprovado
EZYV10270,América do Norte,Mestrado,N,N,268,2000,Sul,158852.25,Ano,N,Aprovado
EZYV1490,Ásia,Mestrado,S,N,1176,1981,Meio-Oeste,59595.27,Ano,S,Aprovado
EZYV11421,Ásia,Ensino Superior,S,N,735,2007,Nordeste,78248.32,Ano,S,Aprovado
EZYV24877,Ásia,Mestrado,S,N,2450,2010,Nordeste,73101.24,Ano,S,Aprovado
EZYV163,América do Norte,Doutorado,S,N,2880,1925,Sul,56117.39,Ano,N,Aprovado
EZYV14627,Ásia,Ensino Superior,S,N,3807,2011,Sul,127174.77,Ano,S,Aprovado
EZYV19921,América do Sul,Ensino Superior,N,N,794,1999,Nordeste,540.6463,Hora,S,Negado
EZYV17626,Ásia,Mestrado,N,N,12590,1998,Sul,297589.88,Ano,S,Aprovado
EZYV12720,América do Norte,Ensino Superior,S,N,1085,1973,Nordeste,56727.4,Ano,S,Negado
EZYV22573,Ásia,Ensino Superior,S,N,4622,1907,Meio-Oeste,23890.6,Ano,S,Aprovado
EZYV19283,América do Sul,Mestrado,S,N,553,1998,Nordeste,129819.33,Ano,S,Aprovado
EZYV20004,Ásia,Ensino Superior,N,N,3421,2000,Oeste,92772.82,Ano,S,Negado
EZYV6210,Ásia,Mestrado,S,N,2304,2007,Sul,151277.04,Ano,S,Aprovado
EZYV17934,Ásia,Mestrado,S,N,4834,1989,Sul,44716.35,Ano,S,Aprovado
EZYV15598,América do Sul,Doutorado,S,N,84466,1869,Nordeste,41360.0,Ano,S,Aprovado
EZYV4564,Ásia,Ensino Superior,S,N,1677,1897,Oeste,68335.9,Ano,S,Negado
EZYV19244,Ásia,Ensino Superior,N,N,695,1977,Sul,49988.4,Ano,S,Negado
EZYV1990,Europa,Mestrado,N,S,342120,1997,Sul,76025.86,Ano,S,Aprovado
EZYV9644,Ásia,Ensino Superior,S,N,3018,2015,Nordeste,262314.42,Ano,N,Aprovado
EZYV1474,Europa,Ensino Médio,S,N,2198,1934,Oeste,74094.48,Ano,S,Negado
EZYV19330,Ásia,Ensino Superior,S,N,2270,2012,Nordeste,20112.48,Ano,S,Negado
EZYV440,Ásia,Ensino Superior,S,N,1641,1985,Sul,67086.02,Ano,S,Aprovado
EZYV16351,Ásia,Mestrado,N,N,2406,2007,Sul,73257.23,Ano,S,Negado
EZYV8484,América do Norte,Ensino Médio,N,N,3522,2001,Nordeste,923.0436,Hora,S,Aprovado
EZYV7902,Ásia,Mestrado,S,N,97122,1994,Meio-Oeste,118723.89,Ano,N,Aprovado
EZYV9253,Europa,Ensino Superior,S,N,2887,2002,Oeste,2952.08,Ano,S,Aprovado
EZYV18999,Ásia,Mestrado,S,N,3837,1994,Meio-Oeste,112406.97,Ano,S,Aprovado
EZYV6413,Ásia,Mestrado,S,N,1589,1972,Nordeste,80671.3,Ano,S,Aprovado
EZYV13716,Ásia,Ensino Superior,S,N,5406,2004,Sul,33408.03,Ano,S,Aprovado
EZYV9106,América do Norte,Ensino Médio,N,N,68,2001,Oeste,118060.94,Ano,S,Aprovado
EZYV9607,Ásia,Ensino Superior,N,N,20,2005,Meio-Oeste,102974.4,Ano,S,Aprovado
EZYV2277,Ásia,Mestrado,N,N,2067,2010,Oeste,18833.11,Ano,S,Negado
EZYV7403,Ásia,Mestrado,S,N,1732,1999,Nordeste,157430.61,Ano,S,Aprovado
EZYV12747,Ásia,Ensino Superior,S,S,1366,2005,Sul,18559.07,Ano,S,Negado
EZYV20070,Ásia,Ensino Médio,N,N,252,2001,Sul,5598.29,Ano,S,Aprovado
EZYV4207,África,Mestrado,N,N,288,2000,Oeste,16849.82,Ano,S,Negado
EZYV11618,Ásia,Ensino Médio,S,N,5749,1997,Nordeste,46591.17,Ano,S,Negado
EZYV6212,Ásia,Mestrado,S,N,552,1985,Meio-Oeste,167014.38,Ano,S,Aprovado
EZYV22534,Europa,Mestrado,N,S,1217,1897,Oeste,39521.79,Ano,S,Aprovado
